键  英文    中文
item.minecraft.firework_star.flicker	Twinkle	闪烁
item.minecraft.firework_star.gray	Gray	灰色
item.minecraft.firework_star.green	Green	绿色
item.minecraft.firework_star.light_blue	Light Blue	淡蓝色
item.minecraft.firework_star.light_gray	Light Gray	淡灰色
item.minecraft.firework_star.lime	Lime	黄绿色
item.minecraft.firework_star.magenta	Magenta	品红色
item.minecraft.firework_star.orange	Orange	橙色
item.minecraft.firework_star.pink	Pink	粉红色
item.minecraft.firework_star.purple	Purple	紫色
item.minecraft.firework_star.red	Red	红色
item.minecraft.firework_star.shape	Unknown Shape	未知形状
item.minecraft.firework_star.shape.burst	Burst	喷发状
item.minecraft.firework_star.shape.creeper	Creeper-shaped	苦力怕状
item.minecraft.firework_star.shape.large_ball	Large Ball	大型球状
item.minecraft.firework_star.shape.small_ball	Small Ball	小型球状
item.minecraft.firework_star.shape.star	Star-shaped	星形
item.minecraft.firework_star.trail	Trail	踪迹
item.minecraft.firework_star.white	White	白色
item.minecraft.firework_star.yellow	Yellow	黄色
item.minecraft.fishing_rod	Fishing Rod	钓鱼竿
item.minecraft.flint	Flint	燧石
item.minecraft.flint_and_steel	Flint and Steel	打火石
item.minecraft.flow_armor_trim_smithing_template	Smithing Template	锻造模板
item.minecraft.flow_banner_pattern	Banner Pattern	旗帜图案
item.minecraft.flow_banner_pattern.desc	Flow	涡流
item.minecraft.flow_pottery_sherd	Flow Pottery Sherd	涡流纹样陶片
item.minecraft.flower_banner_pattern	Banner Pattern	旗帜图案
item.minecraft.flower_banner_pattern.desc	Flower Charge	花朵盾徽
item.minecraft.flower_pot	Flower Pot	花盆
item.minecraft.fox_spawn_egg	Fox Spawn Egg	狐狸刷怪蛋
item.minecraft.friend_pottery_shard	Friend Pottery Shard	挚友纹样陶片
item.minecraft.friend_pottery_sherd	Friend Pottery Sherd	挚友纹样陶片
item.minecraft.frog_spawn_egg	Frog Spawn Egg	青蛙刷怪蛋
item.minecraft.furnace_minecart	Minecart with Furnace	动力矿车
item.minecraft.ghast_spawn_egg	Ghast Spawn Egg	恶魂刷怪蛋
item.minecraft.ghast_tear	Ghast Tear	恶魂之泪
item.minecraft.glass_bottle	Glass Bottle	玻璃瓶
item.minecraft.glistering_melon_slice	Glistering Melon Slice	闪烁的西瓜片
item.minecraft.globe_banner_pattern	Banner Pattern	旗帜图案
item.minecraft.globe_banner_pattern.desc	Globe	地球
item.minecraft.glow_berries	Glow Berries	发光浆果
item.minecraft.glow_ink_sac	Glow Ink Sac	荧光墨囊
item.minecraft.glow_item_frame	Glow Item Frame	荧光物品展示框
item.minecraft.glow_squid_spawn_egg	Glow Squid Spawn Egg	发光鱿鱼刷怪蛋
item.minecraft.glowstone_dust	Glowstone Dust	荧石粉
item.minecraft.goat_horn	Goat Horn	山羊角
item.minecraft.goat_spawn_egg	Goat Spawn Egg	山羊刷怪蛋
item.minecraft.gold_ingot	Gold Ingot	金锭
item.minecraft.gold_nugget	Gold Nugget	金粒
item.minecraft.golden_apple	Golden Apple	金苹果
item.minecraft.golden_axe	Golden Axe	金斧
item.minecraft.golden_boots	Golden Boots	金靴子
item.minecraft.golden_carrot	Golden Carrot	金胡萝卜
item.minecraft.golden_chestplate	Golden Chestplate	金胸甲
item.minecraft.golden_helmet	Golden Helmet	金头盔
item.minecraft.golden_hoe	Golden Hoe	金锄
item.minecraft.golden_horse_armor	Golden Horse Armor	金马铠
item.minecraft.golden_leggings	Golden Leggings	金护腿
item.minecraft.golden_pickaxe	Golden Pickaxe	金镐
item.minecraft.golden_shovel	Golden Shovel	金锹
item.minecraft.golden_sword	Golden Sword	金剑
item.minecraft.gray_dye	Gray Dye	灰色染料
item.minecraft.green_dye	Green Dye	绿色染料
item.minecraft.guardian_spawn_egg	Guardian Spawn Egg	守卫者刷怪蛋
item.minecraft.gunpowder	Gunpowder	火药
item.minecraft.guster_banner_pattern	Banner Pattern	旗帜图案
item.minecraft.guster_banner_pattern.desc	Guster	旋风
item.minecraft.guster_pottery_sherd	Guster Pottery Sherd	旋风纹样陶片
item.minecraft.heart_of_the_sea	Heart of the Sea	海洋之心
item.minecraft.heart_pottery_shard	Heart Pottery Shard	爱心纹样陶片
item.minecraft.heart_pottery_sherd	Heart Pottery Sherd	爱心纹样陶片
item.minecraft.heartbreak_pottery_shard	Heartbreak Pottery Shard	心碎纹样陶片
item.minecraft.heartbreak_pottery_sherd	Heartbreak Pottery Sherd	心碎纹样陶片
item.minecraft.hoglin_spawn_egg	Hoglin Spawn Egg	疣猪兽刷怪蛋
item.minecraft.honey_bottle	Honey Bottle	蜂蜜瓶
item.minecraft.honeycomb	Honeycomb	蜜脾
item.minecraft.hopper_minecart	Minecart with Hopper	漏斗矿车
item.minecraft.horse_spawn_egg	Horse Spawn Egg	马刷怪蛋
item.minecraft.host_armor_trim_smithing_template	Smithing Template	锻造模板
item.minecraft.howl_pottery_shard	Howl Pottery Shard	狼嚎纹样陶片
item.minecraft.howl_pottery_sherd	Howl Pottery Sherd	狼嚎纹样陶片
item.minecraft.husk_spawn_egg	Husk Spawn Egg	尸壳刷怪蛋
item.minecraft.ink_sac	Ink Sac	墨囊
item.minecraft.iron_axe	Iron Axe	铁斧
item.minecraft.iron_boots	Iron Boots	铁靴子
item.minecraft.iron_chestplate	Iron Chestplate	铁胸甲
item.minecraft.iron_golem_spawn_egg	Iron Golem Spawn Egg	铁傀儡刷怪蛋
item.minecraft.iron_helmet	Iron Helmet	铁头盔
item.minecraft.iron_hoe	Iron Hoe	铁锄
item.minecraft.iron_horse_armor	Iron Horse Armor	铁马铠
item.minecraft.iron_ingot	Iron Ingot	铁锭
item.minecraft.iron_leggings	Iron Leggings	铁护腿
item.minecraft.iron_nugget	Iron Nugget	铁粒
item.minecraft.iron_pickaxe	Iron Pickaxe	铁镐
item.minecraft.iron_shovel	Iron Shovel	铁锹
item.minecraft.iron_sword	Iron Sword	铁剑
item.minecraft.item_frame	Item Frame	物品展示框
item.minecraft.jungle_boat	Jungle Boat	丛林木船
item.minecraft.jungle_chest_boat	Jungle Boat with Chest	丛林木运输船
item.minecraft.knowledge_book	Knowledge Book	知识之书
item.minecraft.lapis_lazuli	Lapis Lazuli	青金石
item.minecraft.lava_bucket	Lava Bucket	熔岩桶
item.minecraft.lead	Lead	拴绳
item.minecraft.leather	Leather	皮革
item.minecraft.leather_boots	Leather Boots	皮革靴子
item.minecraft.leather_chestplate	Leather Tunic	皮革外套
item.minecraft.leather_helmet	Leather Cap	皮革帽子
item.minecraft.leather_horse_armor	Leather Horse Armor	皮革马铠
item.minecraft.leather_leggings	Leather Pants	皮革裤子
item.minecraft.light_blue_dye	Light Blue Dye	淡蓝色染料
item.minecraft.light_gray_dye	Light Gray Dye	淡灰色染料
item.minecraft.lime_dye	Lime Dye	黄绿色染料
item.minecraft.lingering_potion	Lingering Potion	滞留药水
item.minecraft.lingering_potion.effect.awkward	Awkward Lingering Potion	滞留型粗制的药水
item.minecraft.lingering_potion.effect.empty	Lingering Uncraftable Potion	不可合成的滞留型药水
item.minecraft.lingering_potion.effect.fire_resistance	Lingering Potion of Fire Resistance	滞留型抗火药水
item.minecraft.lingering_potion.effect.harming	Lingering Potion of Harming	滞留型伤害药水
item.minecraft.lingering_potion.effect.healing	Lingering Potion of Healing	滞留型治疗药水
item.minecraft.lingering_potion.effect.infested	Lingering Potion of Infestation	滞留型虫蚀药水
item.minecraft.lingering_potion.effect.invisibility	Lingering Potion of Invisibility	滞留型隐身药水
item.minecraft.lingering_potion.effect.leaping	Lingering Potion of Leaping	滞留型跳跃药水
item.minecraft.lingering_potion.effect.levitation	Lingering Potion of Levitation	滞留型飘浮药水
item.minecraft.lingering_potion.effect.luck	Lingering Potion of Luck	滞留型幸运药水
item.minecraft.lingering_potion.effect.mundane	Mundane Lingering Potion	滞留型平凡的药水
item.minecraft.lingering_potion.effect.night_vision	Lingering Potion of Night Vision	滞留型夜视药水
item.minecraft.lingering_potion.effect.oozing	Lingering Potion of Oozing	滞留型渗浆药水
item.minecraft.lingering_potion.effect.poison	Lingering Potion of Poison	滞留型剧毒药水
item.minecraft.lingering_potion.effect.regeneration	Lingering Potion of Regeneration	滞留型再生药水
item.minecraft.lingering_potion.effect.slow_falling	Lingering Potion of Slow Falling	滞留型缓降药水
item.minecraft.lingering_potion.effect.slowness	Lingering Potion of Slowness	滞留型迟缓药水
item.minecraft.lingering_potion.effect.strength	Lingering Potion of Strength	滞留型力量药水
item.minecraft.lingering_potion.effect.swiftness	Lingering Potion of Swiftness	滞留型迅捷药水
item.minecraft.lingering_potion.effect.thick	Thick Lingering Potion	滞留型浓稠的药水
item.minecraft.lingering_potion.effect.turtle_master	Lingering Potion of the Turtle Master	滞留型神龟药水
item.minecraft.lingering_potion.effect.water	Lingering Water Bottle	滞留型水瓶
item.minecraft.lingering_potion.effect.water_breathing	Lingering Potion of Water Breathing	滞留型水肺药水
item.minecraft.lingering_potion.effect.weakness	Lingering Potion of Weakness	滞留型虚弱药水
item.minecraft.lingering_potion.effect.weaving	Lingering Potion of Weaving	滞留型盘丝药水
item.minecraft.lingering_potion.effect.wind_charged	Lingering Potion of Wind Charging	滞留型蓄风药水
item.minecraft.llama_spawn_egg	Llama Spawn Egg	羊驼刷怪蛋
item.minecraft.lodestone_compass	Lodestone Compass	磁石指针
item.minecraft.mace	Mace	重锤
item.minecraft.magenta_dye	Magenta Dye	品红色染料
item.minecraft.magma_cream	Magma Cream	岩浆膏
item.minecraft.magma_cube_spawn_egg	Magma Cube Spawn Egg	岩浆怪刷怪蛋
item.minecraft.mangrove_boat	Mangrove Boat	红树木船
item.minecraft.mangrove_chest_boat	Mangrove Boat with Chest	红树木运输船
item.minecraft.map	Empty Map	空地图
item.minecraft.melon_seeds	Melon Seeds	西瓜种子
item.minecraft.melon_slice	Melon Slice	西瓜片
item.minecraft.milk_bucket	Milk Bucket	奶桶
item.minecraft.minecart	Minecart	矿车
item.minecraft.miner_pottery_shard	Miner Pottery Shard	采矿纹样陶片
item.minecraft.miner_pottery_sherd	Miner Pottery Sherd	采矿纹样陶片
item.minecraft.mojang_banner_pattern	Banner Pattern	旗帜图案
item.minecraft.mojang_banner_pattern.desc	Thing	Mojang徽标
item.minecraft.mooshroom_spawn_egg	Mooshroom Spawn Egg	哞菇刷怪蛋
item.minecraft.mourner_pottery_shard	Mourner Pottery Shard	悲恸纹样陶片
item.minecraft.mourner_pottery_sherd	Mourner Pottery Sherd	悲恸纹样陶片
item.minecraft.mule_spawn_egg	Mule Spawn Egg	骡刷怪蛋
item.minecraft.mushroom_stew	Mushroom Stew	蘑菇煲
item.minecraft.music_disc_5	Music Disc	音乐唱片
item.minecraft.music_disc_5.desc	Samuel Åberg - 5	Samuel Åberg - 5
item.minecraft.music_disc_11	Music Disc	音乐唱片
item.minecraft.music_disc_11.desc	C418 - 11	C418 - 11
item.minecraft.music_disc_13	Music Disc	音乐唱片
item.minecraft.music_disc_13.desc	C418 - 13	C418 - 13
item.minecraft.music_disc_blocks	Music Disc	音乐唱片
item.minecraft.music_disc_blocks.desc	C418 - blocks	C418 - blocks
item.minecraft.music_disc_cat	Music Disc	音乐唱片
item.minecraft.music_disc_cat.desc	C418 - cat	C418 - cat
item.minecraft.music_disc_chirp	Music Disc	音乐唱片
item.minecraft.music_disc_chirp.desc	C418 - chirp	C418 - chirp
item.minecraft.music_disc_far	Music Disc	音乐唱片
item.minecraft.music_disc_far.desc	C418 - far	C418 - far
item.minecraft.music_disc_mall	Music Disc	音乐唱片
item.minecraft.music_disc_mall.desc	C418 - mall	C418 - mall
item.minecraft.music_disc_mellohi	Music Disc	音乐唱片
item.minecraft.music_disc_mellohi.desc	C418 - mellohi	C418 - mellohi
item.minecraft.music_disc_otherside	Music Disc	音乐唱片
item.minecraft.music_disc_otherside.desc	Lena Raine - otherside	Lena Raine - otherside
item.minecraft.music_disc_pigstep	Music Disc	音乐唱片
item.minecraft.music_disc_pigstep.desc	Lena Raine - Pigstep	Lena Raine - Pigstep
item.minecraft.music_disc_relic	Music Disc	音乐唱片
item.minecraft.music_disc_relic.desc	Aaron Cherof - Relic	Aaron Cherof - Relic
item.minecraft.music_disc_stal	Music Disc	音乐唱片
item.minecraft.music_disc_stal.desc	C418 - stal	C418 - stal
item.minecraft.music_disc_strad	Music Disc	音乐唱片
item.minecraft.music_disc_strad.desc	C418 - strad	C418 - strad
item.minecraft.music_disc_wait	Music Disc	音乐唱片
item.minecraft.music_disc_wait.desc	C418 - wait	C418 - wait
item.minecraft.music_disc_ward	Music Disc	音乐唱片
item.minecraft.music_disc_ward.desc	C418 - ward	C418 - ward
item.minecraft.mutton	Raw Mutton	生羊肉
item.minecraft.name_tag	Name Tag	命名牌
item.minecraft.nautilus_shell	Nautilus Shell	鹦鹉螺壳
item.minecraft.nether_brick	Nether Brick	下界砖
item.minecraft.nether_star	Nether Star	下界之星
item.minecraft.nether_wart	Nether Wart	下界疣
item.minecraft.netherite_axe	Netherite Axe	下界合金斧
item.minecraft.netherite_boots	Netherite Boots	下界合金靴子
item.minecraft.netherite_chestplate	Netherite Chestplate	下界合金胸甲
item.minecraft.netherite_helmet	Netherite Helmet	下界合金头盔
item.minecraft.netherite_hoe	Netherite Hoe	下界合金锄
item.minecraft.netherite_ingot	Netherite Ingot	下界合金锭
item.minecraft.netherite_leggings	Netherite Leggings	下界合金护腿
item.minecraft.netherite_pickaxe	Netherite Pickaxe	下界合金镐
item.minecraft.netherite_scrap	Netherite Scrap	下界合金碎片
item.minecraft.netherite_shovel	Netherite Shovel	下界合金锹
item.minecraft.netherite_sword	Netherite Sword	下界合金剑
item.minecraft.netherite_upgrade_smithing_template	Smithing Template	锻造模板
item.minecraft.oak_boat	Oak Boat	橡木船
item.minecraft.oak_chest_boat	Oak Boat with Chest	橡木运输船
item.minecraft.ocelot_spawn_egg	Ocelot Spawn Egg	豹猫刷怪蛋
item.minecraft.ominous_bottle	Ominous Bottle	不祥之瓶
item.minecraft.ominous_trial_key	Ominous Trial Key	不祥试炼钥匙
item.minecraft.orange_dye	Orange Dye	橙色染料
item.minecraft.painting	Painting	画
item.minecraft.panda_spawn_egg	Panda Spawn Egg	熊猫刷怪蛋
